title,Body,creationdate,acceptedanswerid,Score,tags,answercount,commentcount
"Is it possible to send feed to update the listing in foursquare?","<p>I have to correct/update our business listing in foursquare, axciom, yelp.</p>

<p>Is it possible to send the updates through API to correct that? If yes please give me a suggestion. thanks in advance.</p>
","2014-04-29 17:46:22","","0","<foursquare><bing-api><bing-maps><yelp>","1","0"
"Getting a total number of checkins for a Yelp venue via API","<p>I guess the title is quite self-describing.</p>

<p>Is there a way to determine the total count of check-ins that a Yelp business has using their API?</p>

<p>I don't seem to be able to find it in their API docs, and the actual API responses don't give any hints either.</p>
","2012-08-30 11:25:20","12777408","1","<api><checkin><yelp>","1","0"
"How to bind array of objects from Promise Knockout JS","<p>I have a method which returns promise with an array of complex objects via yelp api.
I need to bind it with markup by data-bind=""foreach: objects"", but I can't.
I need to understand how to bind data in markup, and how to work with promises in observable arrays.
Can anyone help?</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""false"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>//getDataForPlaces
var getDataForPlaces = function(addresses){
	return Promise.all(Array.prototype.map.call(addresses, function(address)    {
      return getLocationDesc(address);
   }));
	
};


//getLocationDesc

var getLocationDesc = function(address){
	return new Promise(function(resolve, reject) {
			var parameters = [];
            parameters.push(['sort', sort]);
            parameters.push(['limit', limit]);
            parameters.push(['radius_filter', radius_filter]);
            parameters.push(['actionlinks', actionlinks]);
            parameters.push(['location', address]);
            parameters.push(['callback', 'callback']);
            parameters.push(['oauth_consumer_key', auth.consumerKey]);
            parameters.push(['oauth_consumer_secret', auth.consumerSecret]);
            parameters.push(['oauth_token', auth.accessToken]);
            parameters.push(['oauth_signature_method', 'HMAC-SHA1']);

            var message = {
                'action' : 'http://api.yelp.com/v2/search',
                'method' : 'GET',
                'parameters' : parameters
            };

            OAuth.setTimestampAndNonce(message);
            OAuth.SignatureMethod.sign(message, accessor);

            var parameterMap = OAuth.getParameterMap(message.parameters);
            $.ajax({
                url : message.action,
                cache : true,
                method : message.method,
                data : parameterMap,
                dataType : 'jsonp',
                jsonp : 'callback',
                success : resolve,
                error : reject
            });
        });
	};


//View model

function MapViewModel(){
	var self = this;
	self.categories = [""Choose option"", ""Bars"", ""Gyms""];
	var addresses = [""address"",""address, address"",
		""address"",""address"",
		""address""]; 
	var yelp = new YelpDataProvider();

	self.places = ko.observableArray();

	yelp.getDataForPlaces(addresses).then(function(place){
		self.places(place);
	})
}

ko.applyBindings(new MapViewModel());</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;ul data-bind=""foreach: places ""&gt;
  &lt;li data-bind=""text: business[0].name""&gt;&lt;/li&gt;
&lt;/ul&gt;</code></pre>
</div>
</div>
</p>

<p>complex object:
<a href=""https://i.stack.imgur.com/wvOZE.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/wvOZE.png"" alt=""enter image description here""></a></p>
","2016-05-17 09:54:51","","0","<javascript><knockout.js><promise><yelp>","1","6"
"OAuth Error using Yelp API","<p>I have a sample app that is using Yelp to retrieve reviews and contact information.  It was working perfectly until this week.</p>

<p>I'm now getting this error:
Uncaught ReferenceError: OAuth is not defined</p>

<pre><code>function addmarker(lat,lng, id, name, comments){

var yelpcontent = '&lt;h4&gt;' + name + '&lt;/h4&gt;';
var phone = '';
var address = '';
var city = '';
var state = '';
var zip = '';
var rating = '';

var terms = name;
var near = 'Indianapolis,IN';
var cll = lat + "","" + lng;
var accessor = {
    consumerSecret: auth.consumerSecret,
    tokenSecret: auth.accessTokenSecret
};
parameters = [];
parameters.push(['term', name]);
parameters.push(['location', 'Indianapolis, IN']);
parameters.push(['cll', cll]);
parameters.push(['callback', 'cb']);
parameters.push(['oauth_consumer_key', auth.consumerKey]);
parameters.push(['oauth_consumer_secret', auth.consumerSecret]);
parameters.push(['oauth_token', auth.accessToken]);
parameters.push(['oauth_signature_method', 'HMAC-SHA1']);
var message = {
    'action': 'http://api.yelp.com/v2/search',
    'method': 'GET',
    'parameters': parameters
};
OAuth.setTimestampAndNonce(message);
OAuth.SignatureMethod.sign(message, accessor);
var parameterMap = OAuth.getParameterMap(message.parameters);
parameterMap.oauth_signature = OAuth.percentEncode(parameterMap.oauth_signature)
$.ajax({
    'url': message.action,
    'data': parameterMap,
    'cache': true,
    'dataType': 'jsonp',
    'type' : 'get',
    'timeout': 5000,
    'success': function(data, textStats, XMLHttpRequest) {


        address = data['businesses'][0].location.address;
        city = data['businesses'][0].location.city;
        state = data['businesses'][0].location.state_code;
        zip = data['businesses'][0].location.postal_code;
        phone = data['businesses'][0].display_phone;
        rating = data['businesses'][0].rating_img_url_small;
        yelpcontent = yelpcontent + '&lt;p&gt;' + address + '&lt;br/&gt;' + city + ', ' + state + '  ' + zip + '&lt;br/&gt;' + phone + '&lt;/p&gt;&lt;p&gt;&lt;strong&gt;Yelp Rating&lt;/strong&gt;&lt;/p&gt;&lt;p&gt;&lt;img src=' + rating + '&gt;&lt;/p&gt;&lt;p&gt;&lt;strong&gt;Personal Review&lt;/strong&gt;&lt;/p&gt;&lt;p&gt;' + comments + '&lt;/p&gt;';

    },
    'error': function(data, textStats, XMLHttpRequest) {
        console.log(name + ' ' + 'did not work');
        console.log(XMLHttpRequest);
        yelpcontent = yelpcontent + '&lt;p&gt;' + comments + '&lt;/p&gt;';
    }


});
</code></pre>

<p>Can someone please tell me what I'm doing wrong?</p>
","2016-05-17 19:58:34","","0","<javascript><oauth><yelp>","1","0"
"How to extract rating information using CSS selector or any other methods","<p>I am learning web scraping on my own and I am trying to scrap reviewer's ratings on Yelp as a practice. Typically, I can use CSS selector or XPath methods to select the contents I am interested in. However, those methods do not work for selecting reviewers' ratings. For instance, on the following page: <a href=""https://www.yelp.com/user_details_reviews_self?userid=0S6EI51ej5J7dgYz3-O0lA"" rel=""nofollow"">https://www.yelp.com/user_details_reviews_self?userid=0S6EI51ej5J7dgYz3-O0lA</a>. The CSS selector for the first rating is '.stars_2'. However, if I use this selector in my RSelenium code as follows:</p>

<pre><code>     ratings=remDr$findElements('css selector','.stars_2')

     ratings=unlist(lapply(ratings, function(x){x$getElementText()}))
</code></pre>

<p>I get NULL. I think the reason is that the rating is actually a image. I paste a small part of the page source here:</p>

<pre><code>            &lt;div class=""review-content""&gt;
            &lt;div class=""review-content""&gt;
            &lt;div class=""biz-rating biz-rating-very-large clearfix""&gt;
            &lt;div&gt;        
            &lt;div class=""rating-very-large""&gt;
            &lt;i class=""star-img stars_2"" title=""2.0 star rating""&gt;
          &lt;img alt=""2.0 star rating"" class=""offscreen"" height=""303"" src=""//s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/c2252a4cd43e/assets/img/stars/stars_map.png"" width=""84""&gt;
    &lt;/i&gt;
&lt;/div&gt;


    &lt;/div&gt;
</code></pre>

<p>Basically, if I can extract the text from class=""stat-img stars_2"" or title=""2.0 star rating"" then I am good. Can anyone help me on this?</p>
","2016-03-15 22:05:32","","-1","<python><r><web-scraping><yelp><rselenium>","1","4"
"Unable to get reviews from Yelp API using tmhOAuth php library. I get NO ERRORS","<p>I am using Matt Harris's tmhOAuth library to generate an authenticated request to Yelp's API. I am already using the same library to access the Twitter API and it works well.</p>

<p>I have signed up for Yelp Developer API credentials and am using them.</p>

<p>I set up tmhOAuth to make a request like:</p>

<p><a href=""http://api.yelp.com/v2/search?limit=20&amp;location=Atlanta&amp;term=food"" rel=""nofollow"">http://api.yelp.com/v2/search?limit=20&amp;location=Atlanta&amp;term=food</a></p>

<p>My hunch is somehow my authentication credentials are not being output correctly, even though you would think I would get some sort of error from Yelp about this. For example, I change my consumer key and secret and my user token and secret to random characters, but when I make a request with these bogus keys I get the same response as below and STILL no authentication error message. Just NOTHING!</p>

<p>I feel certain that someone else, when they were first setting up their calls to the Yelp API may have run into a similar response and tell me something obvious that I'm doing wrong. Any help is greatly appreciated.</p>

<p>The response I get from Yelp is:</p>

<pre><code>Array ( 
   [headers] =&gt; Array ( 
     [date] =&gt; Sat, 03 Nov 2012 21:36:15 GMT 
     [server] =&gt; Apache
     [x_node] =&gt; wsgi, web31,  api_com 
     [content_length] =&gt; 0 
     [cache_control] =&gt; max-age=0, must-revalidate, no-cache, no-store, private 
     [expires] =&gt;  Sat, 03 Nov 2012 21:36:15 GMT
     [pragma] =&gt; no-cache [set_cookie] =&gt; bse=0aff211810c8d90f05c4e8438a3e0b7b; Domain=.yelp.com; Path=/; HttpOnly 
     [location] =&gt; http://api.yelp.com/v2/search?limit=20&amp;location=Atlanta&amp;term=food  
     [vary] =&gt; User-Agent 
     [connection] =&gt; close 
     [content_type] =&gt; text/html; charset=UTF-8 
     [x_mode] =&gt; rw 
     [x_proxied] =&gt;  lb2 
   ) 
   [code] =&gt; 301 
   [response] =&gt; 
   [info] =&gt; Array ( 
     [url] =&gt; https://api.yelp.com/v2/search?limit=20&amp;location=Atlanta&amp;term=food 
     [content_type] =&gt; text/html; charset=UTF-8 
     [http_code] =&gt; 301 
     [header_size] =&gt; 534 
     [request_size] =&gt; 439 
     [filetime] =&gt; -1 
     [ssl_verify_result] =&gt; 0 
     [redirect_count] =&gt; 0 
     [total_time] =&gt; 0.653941 
     [namelookup_time] =&gt; 0.000981 
     [connect_time] =&gt; 0.073796 
     [pretransfer_time] =&gt; 0.297663 
     [size_upload] =&gt; 0 
     [size_download] =&gt; 0 
     [speed_download] =&gt; 0 
     [speed_upload] =&gt; 0  
     [download_content_length] =&gt; 0 
     [upload_content_length] =&gt; 0 
     [starttransfer_time] =&gt; 0.653791 
     [redirect_time] =&gt; 0 
     [certinfo] =&gt; Array ( ) 
     [request_header] =&gt; GET 

       /v2/search?limit=20&amp;location=Atlanta&amp;term=food 
       HTTP/1.1 User-Agent: themattharris' HTTP 
       Client Host: api.yelp.com Accept: */* Authorization: OAuth 
       oauth_consumer_key=""****************"", 
       oauth_nonce=""*******************"", 
       oauth_signature=""***************************"", 
       oauth_signature_method=""HMAC-SHA1"", 
       oauth_timestamp=""1351978544"", 
       oauth_token=""******************"", 
       oauth_version=""1.0"" 
     ) 
   )
</code></pre>

<p>I've obviously obfuscated the actual key, nonce and signature strings above for this post.</p>
","2012-11-03 22:03:06","","2","<php><authentication><oauth><yelp>","1","2"
"Large inconsistency between Yelp v2 API queries and equivalent searches on Yelp.com","<p>Search results using the Yelp v2 API look very different from what you'd find on their website</p>

<p>For example, on the website:</p>

<p><a href=""http://www.yelp.com/search?find_desc=restaurants&amp;find_loc=Manhattan%2C+NY&amp;ns=1#start=0&amp;sortby=rating"" rel=""nofollow"">http://www.yelp.com/search?find_desc=restaurants&amp;find_loc=Manhattan%2C+NY&amp;ns=1#start=0&amp;sortby=rating</a></p>

<p>I issued the same search using their API after reading their documentation, with the following Python code</p>

<pre><code>import json

import argparse
import json
import pprint
import sys
import urllib
import urllib2

import oauth2

HOST = 'api.yelp.com'
PATH = '/v2/search/'

# I put my account's values here, leaving blank for the question
CONSUMER_KEY = ''
CONSUMER_SECRET = ''
TOKEN = ''
TOKEN_SECRET = ''

def main():
    url_params = {
        'term': 'restaurants',
        'location': 'Manhattan,NY',
        'sort': 2, # sort by ""Highest Rated""
    }

    url = 'http://{0}{1}?'.format(HOST, PATH)

    consumer = oauth2.Consumer(
        CONSUMER_KEY, 
        CONSUMER_SECRET
    )
    oauth_request = oauth2.Request(
        method=""GET"", 
        url=url, 
        parameters=url_params
    )

    oauth_request.update(
        {
            'oauth_nonce': oauth2.generate_nonce(),
            'oauth_timestamp': oauth2.generate_timestamp(),
            'oauth_token': TOKEN,
            'oauth_consumer_key': CONSUMER_KEY
        }
    )
    token = oauth2.Token(TOKEN, TOKEN_SECRET)
    oauth_request.sign_request(
        oauth2.SignatureMethod_HMAC_SHA1(), 
        consumer, 
        token
    )
    signed_url = oauth_request.to_url()
    print 'Querying {0} ...'.format(url)
    conn = urllib2.urlopen(signed_url, None)
    try:
        print conn.read()
    finally:
        conn.close()
</code></pre>

<p>I tried many different combinations of query parameters (changing the location phrase to include spaces, no comma, etc. also tried introducing a limit and offset), but with no success. What am I doing wrong?</p>

<p>Results of the API query are here <a href=""https://code.stypi.com/cmqnfxuo"" rel=""nofollow"">https://code.stypi.com/cmqnfxuo</a></p>
","2015-01-29 04:49:06","","0","<python><yelp>","1","0"
"Code to check whether site has been listed on search engines and directories","<p>I am currently developing an application in Rails, which requires to check whether a website has been listed in Google, Bing, Yahoo, Yelp and Yellow Pages. From my research the best is to check site: domain.com on Google and Bing and look for results and check in Yahoo directory for the domain.</p>

<p>Is there any other way to do it? I mean some code snippet to check on domain's home page or using their API or something like that. Also how to check on Yelp and Yellow pages.</p>
","2012-09-04 12:20:08","","2","<ruby-on-rails><seo><bing><yelp><yellow-pages>","2","0"
"Alamofire Get Request & JSON Response (Yelp API)","<p>I'm trying send an http get request with Alamofire using Yelp's business search API (<a href=""https://www.yelp.ca/developers/documentation/v3/business_search"" rel=""nofollow noreferrer"">https://www.yelp.ca/developers/documentation/v3/business_search</a>) but I'm having trouble writing out the syntax. I'm a beginner and am using Alamofire for the first time so some help would be appreciated! I'm also trying to set ""term"" and ""location"" parameters. Once thats done, I'm hoping to parse through the SwiftyJSON and am not sure how/where to receive the response. </p>

<p>This is my current code:</p>

<pre><code>import UIKit
import Alamofire
import SwiftyJSON

private let reuseIdentifier = ""cafeCell""

class CafeListCollectionViewController: 
UICollectionViewController,UICollectionViewDelegateFlowLayout {


override func viewDidLoad() {
    super.viewDidLoad()

    let requestParams: Parameters = [""term"": ""cafe"", ""location"": ""Montreal, QC""]

    //Http request

    let apiToContact = ""https://api.yelp.com/v3/businesses/search""

    Alamofire.request(.GET, apiToContact, requestParams).responseJSON { (responseObject) -&gt; Void in

        print(responseObject)

        if responseObject.result.isSuccess {
            let resJson = JSON(responseObject.result.value!)
            success(resJson)
        }
        if responseObject.result.isFailure {
            let error : NSError = responseObject.result.error!
            failure(error)
        }

    }
</code></pre>

<p>I'm sorry if this sounds like a simple question. I'm new to programming and would appreciate the help. Thank you so much!</p>
","2017-07-13 17:32:17","45092144","1","<ios><json><swift><swifty-json><yelp>","1","1"
"How does Dish.fm aggrergate data from Yelp, Foursquare and other sites legally?","<p>I have had a similar concept in mind, but I just cannot seem to figure out how they're doing this for the life of me. For one, crawling and scrapping is against their API TOS. Secondly, they are even pulling individual dish pictures (supposedly from instagram).</p>

<p>You can basically look up a dish, for example ""Chicken Tikka"". You will then see nearby places that serve chicken tikka and the rating for that restaurant (which Yelp allows), but to make things more complicated it shows what users over the web say about that dish and the specific restaurant.</p>

<p>A lot of people have asked a similar question everywhere but no one has the answers.</p>
","2014-01-03 18:47:08","","1","<foursquare><yelp>","1","2"
"How to write swift code to display Yelp Star Images?","<p>Hey I'm trying to use Yelp's Review API and am having trouble structuring/writing the code necessary to display the different Yelp Star Ratings. I have no problem getting the response (it's successful). Yelp has provided image assets of all their different star ratings (5, 4.5, 4 etc. stars). Because the rating response is as a Double, I converted that into a String value. As for knowing which to call, I created an enum class so that it knows which image name to use. Using that name, I can then use it to find the image asset I need. </p>

<p>Now that I structure the code this way, my app crashes. Xcode will build it but upon opening the app, it crashes. </p>

<p>Enum class:</p>

<pre><code>import Foundation
import UIKit

enum Rating: String {

case five = ""regular_5""
case fourAndAHalf = ""regular_4_half""
case four = ""regular_4""
case threeAndAHalf = ""regular_3_half""
case three = ""regular_3""
case twoAndAHalf =  ""regular_2_half""
case two = ""regular_2""
case oneAndAHalf = ""regular_1_half""
case one = ""regular_1""
case zero = ""regular_0""

}
</code></pre>

<p>Yelp Client Service class:</p>

<pre><code>import Foundation
import Alamofire
import SwiftyJSON

class YelpClientService {

    static func getReviews(url: String, completionHandler: @escaping ([Review]?)-&gt; Void)
{
    let httpHeaders: HTTPHeaders = [""Authorization"": ""Bearer \(UserDefaults.standard.string(forKey: ""token"") ?? """")""]

    //removing diacritics from the URL
    if let requestUrl = URL(string: url.folding(options: .diacriticInsensitive, locale: .current))
    {
        Alamofire.request(requestUrl, encoding: URLEncoding.default, headers: httpHeaders).responseJSON { (returnedResponse) in
            let returnedJson = JSON(with: returnedResponse.data as Any)
            let reviewArray = returnedJson[""reviews""].array
            print(reviewArray as Any)

            var reviews = [Review]()

            for review in reviewArray! {

                let userName = review[""user""][""name""].stringValue

                let ratingDouble = review[""rating""].doubleValue
                let rating = String(ratingDouble)

                let text = review[""text""].stringValue

                let formatter = DateFormatter()
                formatter.dateFormat = ""yyyy-MM-dd HH:mm:ss""

                let timeCreated =  formatter.date(from: review[""time_created""].stringValue)


                let url = review[""url""].stringValue

                let review = Review(rating: Rating(rawValue: rating)!, userName: userName, text: text, timeCreated: timeCreated!, url: url)
                reviews.append(review)

            }

            completionHandler(reviews)

        }
    }
    else
    {
        print(""invalid url"")
        completionHandler(nil)
    }
}
</code></pre>

<p>}</p>

<p>Func in View Controller thats displaying the Star:</p>

<pre><code>func tableView(_ tableView: UITableView, cellForRowAt indexPath: IndexPath) -&gt; UITableViewCell {

    let cell = tableView.dequeueReusableCell(withIdentifier: ""reviewCell"", for: indexPath) as! ReviewCell

    let review = reviewList[indexPath.row]

    print(review.userName)

    cell.userName.text = review.userName
    cell.reviewText.text = review.text

    cell.yelpStars.image = UIImage(named: review.rating.rawValue)




    //cell.date.text = review.timeCreated



    return cell

}
</code></pre>

<p>The error when I build is: fatal error: unexpectedly found nil while unwrapping an Optional value.</p>

<p>I'm not sure what went wrong. Is it correct of me to instantiate rating as a Rating type? Should I keep it String?</p>

<p>I realize this is long code but I hope someone can help! Thank you!</p>
","2017-07-22 19:37:08","45258636","0","<ios><enums><swifty-json><yelp>","2","1"
"How to get reviews in Bright Local API","<p>I'm working on Bright Local API ( <a href=""https://tools.brightlocal.com/"" rel=""nofollow"">https://tools.brightlocal.com/</a> ) to get reviews of a business from Yelp ,Google+ etc.
I got some code of this API from GitHub with some examples.So I just register a free account in Bright Local and try those examples to get Reviews.</p>

<p>Below code is used to fetch the reviews of some business.After running this code i got  a job id.But I dont know how to get reviews using this Job id.  </p>

<pre><code>$profileUrls = array(
    'https://plus.google.com/114222978585544488148/about?hl=en',
    'https://plus.google.com/117313296997732479889/about?hl=en',
    'https://plus.google.com/111550668382222753542/about?hl=en'
);

// setup API wrappers
$api = new Api(API_KEY, API_SECRET, API_ENDPOINT);
$batchApi = new BatchApi($api);

// Step 1: Create a new batch
$batchId = $batchApi-&gt;create();

if ($batchId) {
    printf('Created batch ID %d%s', $batchId, PHP_EOL);

    // Step 2: Add review lookup jobs to batch
    foreach ($profileUrls as $profileUrl) {
        $result = $api-&gt;call('/v4/ld/fetch-reviews', array(
            'batch-id'    =&gt; $batchId,
            'profile-url' =&gt; $profileUrl,
            'country'     =&gt; 'USA'
        ));
        if ($result['success']) {
            printf('Added job with ID %d%s', $result['job-id'], PHP_EOL);
        }
    }

    // Step 3: Commit batch (to signal all jobs added, processing starts)
    if ($batchApi-&gt;commit($batchId)) {
        echo 'Committed batch successfully.'.PHP_EOL;
    }
}
</code></pre>

<p>Anybody knows how to get reviews using this API ?</p>

<p>Thanks in advance.</p>
","2015-02-25 09:15:42","28722603","2","<php><google-plus><review><yelp>","1","0"
"Yelp API to support write review for business page","<p>Does Yelp provide API support to write reviews on business page? Is there any way to write reviews from another site?</p>
","2012-10-08 07:39:03","12777331","0","<php><javascript><yelp>","2","0"
"Having trouble extracting values from the Yelp API via PHP","<p>Let me be up front: I'm a PHP hack. There's probably some stupid mistakes in here. Please point them out if you see them. </p>

<p><strong>What I'm trying to do:</strong> I'm creating a page for a restaurant that would like their Yelp reviews displayed. I'm using the Yelp Phone API to grab the reviews for the specific business. Please view the sample response on the Yelp API documentation located here: <a href=""http://www.yelp.com/developers/documentation/phone_api#sampleResponse"" rel=""nofollow"">http://www.yelp.com/developers/documentation/phone_api#sampleResponse</a></p>

<p><strong>What I've done:</strong> </p>

<ul>
<li>Successfully connected to the API and returned a response</li>
<li>echoed values from the response array in a foreach loop.</li>
</ul>

<p>If you view the documentation, you can see there are a few levels of the response. I can easily print, echo, whatever values from the second tier, but what I'm really after is all nested in the ""reviews"" section of the response. I'm having trouble figuring out how to echo the values within the reviews section (eg user_name, review_excerpt etc). </p>

<p><strong>My Code:</strong></p>

<pre><code>$yelpstring = file_get_contents(""http://api.yelp.com/phone_search?phone=[redactedphonenumber]&amp;ywsid=[redactedapikey]"", true);
$obj = json_decode($yelpstring);

foreach($obj-&gt;businesses as $key =&gt; $business)
{
$reviews = $business-&gt;reviews;

//print_r($reviews);
echo $reviews['user_name'];
}
</code></pre>

<p>If I echo $reviews, I just get the word ""Array"". If I print_r($reviews), I get an expected list of keys and values. If I try to echo a specific value from the array(echo $reviews['user_name'], I get nothing. Any light shed on what I'm doing wrong would be greatly appreciated. I'm sure I'm missing something simple. Thank you for your time!</p>

<p><strong>Edit: print_r($reviews) output:</strong></p>

<pre><code>Array ( [0] =&gt; stdClass Object ( [rating_img_url_small] =&gt; http://media4.px.yelpcdn.com/static/201012164278297776/img/ico/stars/stars_small_2.png [user_photo_url_small] =&gt; http://media2.px.yelpcdn.com/static/201012162819681786/img/gfx/blank_user_extra_small.gif [rating_img_url] =&gt; http://media4.px.yelpcdn.com/static/201012163489049252/img/ico/stars/stars_2.png [rating] =&gt; 2 [user_url] =&gt; http://www.yelp.com/user_details?userid=vZbcPrYPSMFIDIfTub5H1g [url] =&gt; http://www.yelp.com/biz/jelly-cafe-denver#hrid:u9ckRV6tKApe6Bu93M93CA [mobile_uri] =&gt; http://m.yelp.com/biz/5G2X2q9p7QFdm-LbyutltQ?srid=u9ckRV6tKApe6Bu93M93CA [text_excerpt] =&gt; I wanted to like this place. It's got the contemporary name and it's full of hipsters. The place looked clean and the style was fun and cute. I felt like... [user_photo_url] =&gt; http://media3.px.yelpcdn.com/static/201012161186834854/img/gfx/blank_user_small.gif [date] =&gt; 2011-09-07 [user_name] =&gt; boycott p. [id] =&gt; u9ckRV6tKApe6Bu93M93CA ) [1] =&gt; stdClass Object ( [rating_img_url_small] =&gt; http://media4.px.yelpcdn.com/static/201012164278297776/img/ico/stars/stars_small_2.png [user_photo_url_small] =&gt; http://media1.px.yelpcdn.com/upthumb/MWu84G5QtmBmT9GoqjT_kg/ss [rating_img_url] =&gt; http://media4.px.yelpcdn.com/static/201012163489049252/img/ico/stars/stars_2.png [rating] =&gt; 2 [user_url] =&gt; http://www.yelp.com/user_details?userid=izF2cGrmqt-u_Z2tDZ8dbg [url] =&gt; http://www.yelp.com/biz/jelly-cafe-denver#hrid:OYLeeCMgnpZkk1c9LWu97g [mobile_uri] =&gt; http://m.yelp.com/biz/5G2X2q9p7QFdm-LbyutltQ?srid=OYLeeCMgnpZkk1c9LWu97g [text_excerpt] =&gt; Food is decent and overpriced, but service is a joke. Your food will take a minimum of 20 minutes, for the basic breakfast. Then when your food does come... [user_photo_url] =&gt; http://media1.px.yelpcdn.com/upthumb/MWu84G5QtmBmT9GoqjT_kg/ms [date] =&gt; 2011-09-06 [user_name] =&gt; April H. [id] =&gt; OYLeeCMgnpZkk1c9LWu97g ) [2] =&gt; stdClass Object ( [rating_img_url_small] =&gt; http://media2.px.yelpcdn.com/static/20101216418129184/img/ico/stars/stars_small_4.png [user_photo_url_small] =&gt; http://media1.px.yelpcdn.com/upthumb/3euzdGdLZRFxImY68MSg7w/ss [rating_img_url] =&gt; http://media2.px.yelpcdn.com/static/201012164084228337/img/ico/stars/stars_4.png [rating] =&gt; 4 [user_url] =&gt; http://www.yelp.com/user_details?userid=bHR9UU4vtx2QKZD44O0E5g [url] =&gt; http://www.yelp.com/biz/jelly-cafe-denver#hrid:njvNAzfSII3PxXyUymLZ1w [mobile_uri] =&gt; http://m.yelp.com/biz/5G2X2q9p7QFdm-LbyutltQ?srid=njvNAzfSII3PxXyUymLZ1w [text_excerpt] =&gt; Stopped here for breakfast on a friday morning. We were seated immediately and had a really friendly waitress. I ordered a side order of the Chai french... [user_photo_url] =&gt; http://media1.px.yelpcdn.com/upthumb/3euzdGdLZRFxImY68MSg7w/ms [date] =&gt; 2011-09-05 [user_name] =&gt; Diane F. [id] =&gt; njvNAzfSII3PxXyUymLZ1w ) ) 
</code></pre>
","2011-09-09 16:06:21","7366296","0","<php><arrays><json><api><yelp>","2","2"
"Yelp API display only one ID using jQuery","<h2>Problem</h2>

<p>I am trying to display the reviews of a Restaurant using <a href=""http://www.yelp.com/developers/documentation/phone_api"" rel=""nofollow"">Yelps API</a>. I copied Smashing Magazines version of implementing API from their jQuery ebook. The problem is that using this method there are two stores being queried because the previous owners had the same phone number. Yelp can use phone numbers to query reviews and ratings. I need only the currently open store's reviews to display. I want to do it by some how showing Yelp's node elemnt <code>ID</code>. Each store has a unique identifier according to  <a href=""http://www.yelp.com/developers/documentation/phone_api"" rel=""nofollow"">Yelps API</a> and uses node element <code>ID</code>. The ID of the store i want to solely display is <code>ID=""Y6D43boKItksYx_d-RQL4g""</code></p>

<h2>The Code Looks Like:</h2>

<pre><code>function showData(data) {
$.each(data.businesses, function(i,business){
// extra loop
var bizContent = '&lt;p&gt;&lt;img src=""' + business.rating_img_url + '"" img=""""/&gt;&lt;br&gt;&lt;a href=""'+ business.url +'""&gt;'+ business.review_count + ' reviews from Yelp.com&lt;/a&gt;&lt;/p&gt;';
$(bizContent).appendTo('#yelpAVG');

$.each(business.reviews, function(i,review){
var content = '&lt;div class=""comments-block""&gt;&lt;p&gt;Posted by &lt;a href=""'+review.user_url+'""&gt;' +review.user_name + ' &lt;/a&gt; on ' + review.date + 'via &lt;a href=""'+review.url+'""&gt;Yelp.com&lt;/a&gt;';
content += '&lt;img src=""' + review.user_photo_url + '"" img=""""/&gt;';
content += '&lt;p&gt;&lt;img src=""' + review.rating_img_url + '"" img=""""/&gt;&lt;br&gt;';
content += review.text_excerpt + '&lt;/p&gt;';
content += '&lt;p&gt;&lt;a href=""'+review.url + '""&gt;Read the full review&lt;/a&gt;&lt;br&gt;';
$(content).appendTo('#yelpReviews');
});
});
}
function writeScriptTag(path) {
var yelpScript=document.createElement('script');
yelpScript.type='text/javascript';
yelpScript.src=path;
$(""body"").append(yelpScript);
}
$(document).ready(function(){
// note the use of the ""callback"" parameter
writeScriptTag( ""http://api.yelp.com/phone_search?""+
""&amp;categories.name=cafe""+
""&amp;phone=""+""(408) 292-2070""+
""&amp;ywsid=Iua-78eDnxy0DTqm8I4mDw""+
""&amp;limit=1""+
""&amp;callback=showData""); 
});
</code></pre>

<p>Im a little new to jQuery so I wouldn't know where to begin or what I should start with to display queried results that only have </p>

<pre><code>`ID=""Y6D43boKItksYx_d-RQL4g""` 
ShowOnly=""id"":""Y6D43boKItksYx_d-RQL4g"" or something similar.
</code></pre>

<p>Thanks For Reading.</p>
","2011-12-08 08:36:13","8538000","0","<javascript><jquery><api><yelp>","1","0"
